Distance,Corr Dist,Corr Dist (Unstretched),Corr Speed,ABS Active,ABS Enabled,AID Allow Tire Blankets,AID Auto Blip,AID Auto Clutch,AID Auto Shift,AID Fuel Rate,AID Ideal Line,AID Mech Damage,AID Stability,AID Tire Wear Rate,Air Density,Air Temp,Ballast,Best Lap Delta,Best Lap Time,Brake Bias,Brake Pos,Brake Temp FL,Brake Temp FR,Brake Temp RL,Brake Temp RR,CG Accel Lateral,CG Accel Longitudinal,CG Accel Vertical,CG Height,Camber FL,Camber FR,Camber RL,Camber RR,Car Coord X,Car Coord Y,Car Coord Z,Car Damage Front,Car Damage Left,Car Damage Rear,Car Damage Right,Car Pos Norm,Caster FL,Caster FR,Chassis Pitch Angle,Chassis Pitch Rate,Chassis Roll Angle,Chassis Roll Rate,Chassis Velocity X,Chassis Velocity Y,Chassis Velocity Z,Chassis Yaw Rate,Clutch Pos,DRS Active,DRS Available,Drive Train Speed,ERS Heat Charging,ERS Is Charging,ERS Max Energy,ERS Power Level,ERS Recovery Level,Engine Brake Setting,Engine Limiter,Engine RPM,Flags,Fuel Level,Gear,Ground Speed,HR Sample Clock,In Pit,KERS Charge,KERS Deployed Energy,KERS Input,KERS Max Energy,LR Sample Clock,Lap Invalidated,Lap Time,Lap Time2,Last Lap Time,Last Sector Time,MR Sample Clock,Max Fuel,Max Power,Max RPM,Max Sus Travel FL,Max Sus Travel FR,Max Sus Travel RL,Max Sus Travel RR,Max Torque,Max Turbo Boost,Num Tires Off Track,Penalties Enabled,Position,Raw Data Sample Rate,Ride Height FL,Ride Height FR,Ride Height RL,Ride Height RR,Road Temp,Self Align Torque FL,Self Align Torque FR,Self Align Torque RL,Self Align Torque RR,Session Lap Count,Session Time Left,Steering Angle,Surface Grip,Suspension Travel FL,Suspension Travel FR,Suspension Travel RL,Suspension Travel RR,TC Active,TC Enabled,Throttle Pos,Tire Dirt Level FL,Tire Dirt Level FR,Tire Dirt Level RL,Tire Dirt Level RR,Tire Load FL,Tire Load FR,Tire Load RL,Tire Load RR,Tire Loaded Radius FL,Tire Loaded Radius FR,Tire Loaded Radius RL,Tire Loaded Radius RR,Tire Pressure FL,Tire Pressure FR,Tire Pressure RL,Tire Pressure RR,Tire Radius FL,Tire Radius FR,Tire Radius RL,Tire Radius RR,Tire Rubber Grip FL,Tire Rubber Grip FR,Tire Rubber Grip RL,Tire Rubber Grip RR,Tire Slip Angle FL,Tire Slip Angle FR,Tire Slip Angle RL,Tire Slip Angle RR,Tire Slip Ratio FL,Tire Slip Ratio FR,Tire Slip Ratio RL,Tire Slip Ratio RR,Tire Temp Core FL,Tire Temp Core FR,Tire Temp Core RL,Tire Temp Core RR,Tire Temp Inner FL,Tire Temp Inner FR,Tire Temp Inner RL,Tire Temp Inner RR,Tire Temp Middle FL,Tire Temp Middle FR,Tire Temp Middle RL,Tire Temp Middle RR,Tire Temp Outer FL,Tire Temp Outer FR,Tire Temp Outer RL,Tire Temp Outer RR,Toe In FL,Toe In FR,Toe In RL,Toe In RR,Turbo Boost,Wheel Angular Speed FL,Wheel Angular Speed FR,Wheel Angular Speed RL,Wheel Angular Speed RR,Wind Direction,Wind Speed
12849,12849,12849,306.0,0,1,1,1,1,1,0,0,0,100,1,1.24300,12,0,-0.0750,29.001,56.999999000,0.00,12,12,12,12,-2.425,-0.6613,0.041,170.89,-2.2764,-2.697,-3.7099,-4.154,373.5,199.86,7.010,0,0,0,0,0.1574,-10.15906,-10.15906,4.685,-2.80,6.209,-0.94,85.00,-0.692,-0.0672,17.67,100.00,0,0,261.18,0,0,0,0,0,0,0.0000,14226,0.0000,30,8.000,306.03,0.0000,0,0,0,0,0,0.0000,0,4.017,4.017,29.001,15.872,0.0000,150,968.10656,18800,79.999998000,79.999998000,149.999991000,149.999991000,386,0,0.0000,1,1.0000,83.33,-52.70,-52.70,-66.56,-66.56,13,-144.63,-35.06,-235.22,69.66,5.0000,-163.00,12.04,100,16.159,8.309,86.59,73.86,0.0000,1,22.35,0,0.0000,0,0.0000,6460,5407,9096,8173,303.794,305.08,298.843,299.873,31.932,27.0402,32.732,31.1661,319.999993000,319.999993000,319.999993000,319.999993000,99.5772,100.00000,99.5543,99.6957,-1.274,-1.048,-0.8537,-0.6530,-0.0091,0.0393,-0.16,0.05,113.075,82.501,118.077,108.288,95.783,71.385,105.958,99.677,91.873,66.243,98.926,91.538,88.178,63.672,91.419,84.156,1.159,-0.944,0.02474,0.06085,0,262.63,261.34,261.88,260.88,-359,21
12932,12932,12932,296.1,0,1,1,1,1,1,0,0,0,100,1,1.24300,12,0,-0.1020,29.001,56.999999000,0.00,12,12,12,12,-3.154,-0.0649,-0.352,171.97,-1.7304,-3.514,-3.2127,-4.324,433.2,143.59,14.366,0,0,0,0,0.1907,-10.15906,-10.15906,3.992,4.12,5.420,-2.67,82.25,-1.000,-0.0296,18.30,100.00,0,0,254.24,0,0,0,0,0,0,0.0000,13848,0.0000,30,8.000,296.13,0.0000,0,0,0,0,0,0.0000,0,5.019,5.019,29.001,15.872,0.0000,150,968.10656,18800,79.999998000,79.999998000,149.999991000,149.999991000,386,0,0.0000,1,1.0000,66.66,-51.69,-51.69,-67.49,-67.49,13,-158.05,-12.90,-318.35,35.04,5.0000,-164.00,9.79,100,20.983,5.746,90.18,66.98,0.0000,1,69.80,0,0.0000,0,0.0000,6726,2557,11323,9440,301.810,311.49,293.287,296.656,31.960,27.0030,32.736,31.1576,319.999993000,319.999993000,319.999993000,319.999993000,99.5668,100.00000,99.5458,99.6896,-1.437,-1.184,-1.0702,-0.9227,-0.0089,-0.0025,0.35,0.51,113.248,82.269,118.098,108.235,100.675,72.699,109.277,101.589,96.630,67.385,102.092,93.212,92.790,64.686,94.403,85.597,1.134,-0.859,0.01500,0.07888,0,254.47,252.82,254.98,253.66,-359,21
13014,13014,13014,292.8,0,1,1,1,1,1,0,0,0,100,1,1.24300,12,0,-0.1140,29.001,56.999999000,0.00,12,12,12,12,-4.033,0.0135,-1.200,189.88,-1.7159,-3.719,-2.7488,-4.443,461.6,68.02,18.459,0,0,0,0,0.2231,-10.15906,-10.15906,1.122,-8.57,0.149,3.74,81.30,-1.839,-0.2387,23.94,100.00,0,0,251.40,0,0,0,0,0,0,0.0000,13693,0.0000,30,8.000,292.76,0.0000,0,0,0,0,0,0.0000,0,6.012,6.012,29.001,15.872,0.0000,150,968.10656,18800,79.999998000,79.999998000,149.999991000,149.999991000,386,0,0.0000,1,1.0000,166.66,-42.61,-42.61,-59.70,-59.70,13,-103.89,-3.38,-277.22,-63.78,5.0000,-165.00,23.09,100,20.325,-0.224,89.77,53.86,0.0000,1,72.16,0,0.0000,0,0.0000,5063,288,10113,7783,305.720,318.41,295.810,300.759,31.963,26.9599,32.737,31.1398,319.999993000,319.999993000,319.999993000,319.999993000,99.5599,100.00000,99.5394,99.6854,-2.948,-2.943,-1.8215,-1.6124,0.0098,-0.0297,0.48,0.67,113.270,81.999,118.105,108.124,102.484,72.896,110.656,101.724,98.368,67.552,103.473,93.333,94.445,64.821,95.767,85.695,2.153,-2.105,0.01607,0.10710,0,251.37,249.04,252.45,250.56,-359,21
13096,13096,13096,302.9,0,1,1,1,1,1,0,0,0,100,1,1.24300,12,0,-0.0870,29.001,56.999999000,0.00,12,12,12,12,-0.176,-0.7246,-0.544,186.78,-2.6150,-2.573,-3.5807,-3.545,464.8,-14.32,19.078,0,0,0,0,0.2563,-10.15906,-10.15906,-0.301,-0.70,-0.040,-0.25,84.13,-0.040,-0.3173,0.81,100.00,0,0,258.37,0,0,0,0,0,0,0.0000,14073,0.0000,30,8.000,302.88,0.0000,0,0,0,0,0,0.0000,0,7.014,7.014,29.001,15.872,0.0000,150,968.10656,18800,79.999998000,79.999998000,149.999991000,149.999991000,386,0,0.0000,1,1.0000,83.33,-56.54,-56.54,-56.92,-56.92,13,-86.98,77.26,-172.25,163.62,5.0000,-166.00,0.01,100,14.901,13.942,73.25,72.18,0.0000,1,0.00,0,0.0000,0,0.0000,6298,6018,8757,8735,303.256,301.48,299.695,298.755,31.957,26.9362,32.737,31.1335,319.999993000,319.999993000,319.999993000,319.999993000,99.5565,100.00000,99.5351,99.6821,-0.201,0.151,-0.1633,0.0831,0.0009,0.0010,-0.16,-0.14,113.234,81.851,118.109,108.085,101.248,72.000,110.247,101.281,97.181,66.734,103.132,92.967,93.295,64.037,95.491,85.397,0.192,0.162,0.06044,0.06325,0,259.38,259.32,258.62,258.62,-359,21
13177,13177,13177,280.3,0,1,1,1,1,1,0,0,0,100,1,1.24300,12,0,-0.0600,29.001,56.999999000,0.00,12,12,12,12,-3.193,-0.6165,-0.181,203.64,-2.2717,-2.993,-2.7835,-3.667,459.7,-95.53,18.220,0,0,0,0,0.2895,-10.15906,-10.15906,-2.007,-7.71,-0.701,-2.91,77.87,-0.756,-0.7008,30.21,100.00,0,0,239.13,0,0,0,0,0,0,0.0000,13025,0.0000,30,8.000,280.34,0.0000,0,0,0,0,0,0.0000,0,8.019,8.019,29.001,15.872,0.0000,150,968.10656,18800,79.999998000,79.999998000,149.999991000,149.999991000,386,0,0.0000,1,1.0000,83.33,-48.99,-48.99,-37.94,-37.94,13,-139.33,-57.97,-166.15,-1.35,5.0000,-167.00,39.14,100,17.246,4.379,69.06,52.49,0.0000,1,0.00,0,0.0000,0,0.0000,6828,3385,6854,5122,302.895,310.39,303.792,307.301,31.914,26.9216,32.712,31.1138,319.999993000,319.999993000,319.999993000,319.999993000,99.5553,100.00000,99.5338,99.6814,-2.969,-2.836,-1.2464,-0.9349,-0.0623,0.1220,-0.40,0.02,112.962,81.760,117.947,107.961,98.380,70.834,107.547,98.857,94.408,65.694,100.633,90.819,90.607,63.068,93.204,83.501,3.031,-2.940,0.06939,0.10725,0,240.75,239.10,240.11,238.54,-359,21
13251,13251,13251,261.7,0,1,1,1,1,1,0,0,0,100,1,1.24300,12,0,-0.0360,29.001,56.999999000,0.00,12,12,12,12,-5.102,0.4347,-0.497,206.23,-1.6648,-3.281,-2.2657,-3.937,432.3,-162.81,14.524,0,0,0,0,0.3191,-10.15906,-10.15906,-4.407,-1.55,3.463,2.27,72.67,-2.013,-0.5924,36.17,100.00,0,0,227.35,0,0,0,0,0,0,0.0000,13461,0.0000,30,7.000,261.73,0.0000,0,0,0,0,0,0.0000,0,9.012,9.012,29.001,15.872,0.0000,150,968.10656,18800,79.999998000,79.999998000,149.999991000,149.999991000,386,0,0.0000,1,1.0000,166.66,-50.78,-50.78,-42.81,-42.81,13,-24.05,-15.87,-204.22,-77.21,5.0000,-168.00,54.70,100,23.547,0.280,77.75,43.79,0.0000,1,100.00,0,0.0000,0,0.0000,7755,2070,8758,5829,299.418,313.61,299.141,305.918,31.932,26.8275,32.682,31.0568,319.999993000,319.999993000,319.999993000,319.999993000,99.5375,100.00000,99.5247,99.6755,-5.486,-5.380,-2.4240,-2.1611,-0.2501,-0.2454,1.10,1.87,113.073,81.172,117.762,107.605,109.065,72.791,111.224,100.612,104.703,67.430,104.228,92.438,100.515,64.667,96.692,84.995,4.696,-4.614,0.04979,0.12577,0,224.36,221.24,228.06,226.28,-359,21
13327,13327,13327,281.8,0,1,1,1,1,1,0,0,0,100,1,1.24300,12,0,-0.0720,29.001,56.999999000,0.00,12,12,12,12,0.422,0.7597,0.789,195.67,-3.4638,2.461,-4.4659,1.491,370.0,-203.42,8.216,0,0,0,0,0.3498,-10.15906,-10.15906,-4.657,5.65,4.107,-25.04,78.28,1.066,0.0323,-2.09,100.00,0,0,243.03,0,0,0,0,0,0,0.0000,14388,0.0000,30,7.000,281.83,0.0000,0,0,0,0,0,0.0000,0,10.011,10.011,29.001,15.872,0.0000,150,968.10656,18800,79.999998000,79.999998000,149.999991000,149.999991000,386,0,2.0000,1,1.0000,83.33,-56.91,-56.91,-80.49,-80.49,13,-1.58,14.97,-83.08,120.61,5.0000,-169.00,0.01,100,9.629,14.475,77.59,75.51,0.0000,1,100.00,0,0.4539,0,0.3762,3963,2919,11555,11768,309.841,309.81,293.245,288.710,31.989,26.7754,32.685,31.0322,319.999993000,319.999993000,319.999993000,319.999993000,99.5303,100.00000,99.5181,99.6706,0.770,0.995,0.8003,0.9968,-0.0307,-0.0330,0.81,0.78,113.429,80.846,117.780,107.451,110.914,72.743,112.944,101.424,106.481,67.430,105.890,93.302,102.213,64.710,98.281,85.916,0.034,0.178,0.05414,0.05932,0,241.37,241.49,243.01,243.02,-359,21
13408,13408,13408,299.7,0,1,1,1,1,1,0,0,0,100,1,1.24300,12,0,-0.0930,29.001,56.999999000,0.00,12,12,12,12,-5.218,0.4333,-0.956,193.55,-1.2266,-3.800,-2.8849,-4.676,291.8,-225.12,2.622,0,0,0,0,0.3836,-10.15906,-10.15906,-3.706,-4.86,-0.276,3.44,83.20,-2.503,-0.2325,41.23,100.00,0,0,259.06,0,0,0,0,0,0,0.0000,15338,0.0000,30,7.000,299.66,0.0000,0,0,0,0,0,0.0000,0,11.022,11.022,29.001,15.872,0.0000,150,968.10656,18800,79.999998000,79.999998000,149.999991000,149.999991000,386,0,0.0000,1,1.0000,55.55,-53.73,-53.73,-63.45,-63.45,13,-210.52,-44.43,-222.81,-106.41,5.0000,-170.01,15.86,100,25.296,1.284,97.33,59.43,0.0000,1,100.00,0,0.0000,0,0.0000,8784,2894,9835,7342,296.879,311.44,296.926,301.914,32.069,26.7625,32.722,31.0420,319.999993000,319.999993000,319.999993000,319.999993000,99.5231,100.00000,99.5114,99.6652,-2.881,-2.657,-2.5163,-2.3281,-0.1103,-0.1555,1.06,1.41,113.934,80.766,118.011,107.512,112.296,73.134,114.574,102.682,107.820,67.790,107.406,94.471,103.495,65.057,99.672,87.006,2.016,-1.775,-0.00498,0.09778,0,257.70,253.60,260.38,257.42,-359,21
13494,13494,13494,316.9,0,1,1,1,1,1,0,0,0,100,1,1.24300,12,0,-0.1020,29.001,56.999999000,0.00,12,12,12,12,-0.164,0.4333,-0.725,182.79,-2.5309,-2.667,-3.9294,-3.912,207.4,-226.98,-1.088,0,0,0,0,0.4177,-10.15906,-10.15906,-1.410,-0.26,-0.011,-1.66,88.03,-0.034,-0.0906,1.03,100.00,0,0,273.01,0,0,0,0,0,0,0.0000,16163,0.0000,30,7.000,316.89,0.0000,0,0,0,0,0,0.0000,0,12.009,12.009,29.001,15.872,0.0000,150,968.10656,18800,79.999998000,79.999998000,149.999991000,149.999991000,386,0,0.0000,1,1.0000,166.66,-56.11,-56.11,-69.31,-69.31,13,-84.68,70.92,-196.60,188.69,5.0000,-170.99,-0.06,100,15.872,13.860,84.61,83.86,0.0000,1,100.00,0,0.0000,0,0.0000,6214,5438,9758,9709,303.285,302.81,297.162,296.048,32.143,26.8016,32.767,31.0789,319.999993000,319.999993000,319.999993000,319.999993000,99.5212,99.99882,99.5077,99.6619,-0.203,0.157,-0.1259,0.0581,-0.0494,-0.0564,0.87,0.90,114.392,81.010,118.295,107.744,109.142,72.357,113.622,102.600,104.787,67.098,106.470,94.392,100.569,64.418,98.750,86.929,0.216,0.165,0.03369,0.03597,0,270.93,270.82,272.86,272.86,-359,21
13584,13584,13584,331.9,0,1,1,1,1,1,0,0,0,100,1,1.24300,12,0,-0.1020,29.001,56.999999000,0.00,12,12,12,12,-0.172,0.4635,1.780,174.74,-2.6944,-2.413,-4.0614,-3.815,116.4,-226.90,-2.361,0,0,0,0,0.4544,-10.15906,-10.15906,-0.242,11.10,0.263,-0.85,92.20,-0.046,0.0675,1.16,100.00,0,0,285.59,0,0,0,0,0,0,0.0000,16908,0.0000,30,7.000,331.94,0.0000,0,0,0,0,0,0.0000,0,13.020,13.020,29.001,15.872,0.0000,150,968.10656,18800,79.999998000,79.999998000,149.999991000,149.999991000,386,0,0.0000,1,1.0000,83.33,-63.16,-63.16,-73.65,-73.65,13,-120.45,115.45,-242.70,233.42,5.0000,-172.00,0.00,100,17.133,17.055,83.55,84.88,0.0000,1,100.00,0,0.0000,0,0.0000,7763,7943,11356,11814,299.997,295.99,294.345,291.472,32.191,26.8577,32.809,31.1254,319.999993000,319.999993000,319.999993000,319.999993000,99.5203,99.99779,99.5049,99.6591,-0.267,0.254,-0.1362,0.0307,-0.0467,-0.0547,0.76,0.81,114.695,81.361,118.558,108.034,104.982,71.490,111.697,101.864,100.765,66.342,104.595,93.732,96.669,63.736,96.930,86.334,0.257,0.255,0.03642,0.03337,0,283.84,283.72,285.66,285.66,-359,21
13678,13678,13678,344.3,0,1,1,1,1,1,0,0,0,100,1,1.24300,12,0,-0.0960,29.001,56.999999000,0.00,12,12,12,12,-0.088,0.3565,1.068,175.07,-2.6087,-2.516,-4.0433,-3.922,22.9,-225.33,-2.393,0,0,0,0,0.4919,-10.15906,-10.15906,0.080,1.61,0.062,-0.65,95.65,-0.023,-0.0994,0.45,100.00,0,0,296.04,0,0,0,0,0,0,0.0000,17527,0.0000,30,7.000,344.33,0.0000,0,0,0,0,0,0.0000,0,14.013,14.013,29.001,13.027,0.0000,150,968.10656,18800,79.999998000,79.999998000,149.999991000,149.999991000,386,0,0.0000,1,1.0000,111.11,-61.61,-61.61,-72.78,-72.78,13,-112.96,111.29,-215.16,211.83,5.0000,-173.00,-0.62,100,16.963,16.098,85.51,85.80,0.0000,1,100.00,0,0.0000,0,0.0000,7793,7518,10414,10522,300.088,297.51,295.811,294.209,32.220,26.9184,32.846,31.1731,319.999993000,319.999993000,319.999993000,319.999993000,99.5194,99.99667,99.5020,99.6562,-0.216,0.266,-0.1078,0.0676,-0.0446,-0.0531,0.81,0.83,114.873,81.740,118.786,108.332,100.975,70.673,109.741,101.021,96.894,65.632,102.695,92.971,92.916,63.097,95.088,85.641,0.210,0.269,0.03114,0.03056,0,294.06,293.98,295.97,295.97,-359,21
13775,13775,13775,354.1,0,1,1,1,1,1,0,0,0,100,1,1.24300,12,0,-0.0900,29.001,56.999999000,0.00,12,12,12,12,-0.032,0.2910,-0.107,173.81,-2.7736,-2.381,-3.9916,-3.855,-73.7,-225.34,-1.662,0,0,0,0,0.5308,-10.15906,-10.15906,0.960,1.63,-0.018,-4.81,98.35,0.219,0.2605,2.95,100.00,0,0,304.13,0,0,0,0,0,0,0.0000,18006,0.0000,30,7.000,354.07,0.0000,0,0,0,0,0,0.0000,0,15.009,15.009,29.001,13.027,0.0000,150,968.10656,18800,79.999998000,79.999998000,149.999991000,149.999991000,386,0,0.0000,1,1.0000,111.11,-60.80,-60.80,-72.00,-72.00,13,-131.66,92.14,-214.65,233.55,5.0000,-173.99,5.05,100,14.627,16.166,82.47,85.25,0.0000,1,100.00,0,0.0000,0,0.0000,8179,7665,11219,10913,299.376,297.31,294.394,293.892,32.218,27.0127,32.871,31.2269,319.999993000,319.999993000,319.999993000,319.999993000,99.5180,99.99195,99.4981,99.6517,-0.289,0.108,0.0187,0.1854,-0.0575,-0.0475,0.78,0.85,114.863,82.329,118.946,108.668,97.323,72.346,108.375,101.230,93.330,67.282,101.303,93.205,89.423,64.802,93.666,85.890,0.486,-0.075,0.03986,0.03196,0,302.23,302.16,304.24,304.24,-359,21
13875,13875,13875,359.4,0,1,1,1,1,1,0,0,0,100,1,1.24300,12,0,-0.0960,29.001,56.999999000,0.00,12,12,12,12,-0.406,-1.0645,0.742,165.39,-3.2064,-2.678,-4.4553,-4.133,-174.1,-228.47,0.954,0,0,0,0,0.5713,-10.15906,-10.15906,2.206,4.09,-0.045,-6.12,99.84,-0.091,-0.3786,2.27,100.00,0,0,305.74,0,0,0,0,0,0,0.0000,16653,0.0000,30,8.000,359.44,0.0000,0,0,0,0,0,0.0000,0,16.020,16.020,29.001,13.027,0.0000,150,968.10656,18800,79.999998000,79.999998000,149.999991000,149.999991000,386,0,0.0000,1,1.0000,83.33,-72.15,-72.15,-71.73,-71.73,13,-200.47,171.22,-208.51,195.55,5.0000,-175.00,0.04,100,20.737,19.182,87.09,85.79,0.0000,1,0.00,0,0.0000,0,0.0000,10200,9926,9316,9604,293.103,289.95,298.297,297.152,32.241,27.1007,32.899,31.2788,319.999993000,319.999993000,319.999993000,319.999993000,99.5157,99.99066,99.4948,99.6486,-0.364,0.318,-0.1618,0.0372,-0.0249,-0.0216,-0.23,-0.17,115.004,82.879,119.119,108.993,94.830,71.529,106.514,100.141,90.904,66.554,99.499,92.200,87.046,64.120,91.921,84.950,0.363,0.314,0.02367,0.02790,0,307.17,306.99,305.96,305.96,-359,21
13973,13973,13973,356.3,0,1,1,1,1,1,0,0,0,100,1,1.24300,12,0,-0.1020,29.001,56.999999000,0.00,12,12,12,12,-0.329,0.0824,5.163,151.78,-2.5436,-2.363,-4.0698,-3.859,-272.0,-225.67,6.640,0,0,0,0,0.6108,-10.15906,-10.15906,3.909,21.51,1.570,11.49,98.98,-0.047,0.0271,2.00,100.00,0,0,305.77,0,0,0,0,0,0,0.0000,16655,0.0000,30,8.000,356.34,0.0000,0,0,0,0,0,0.0000,0,17.016,17.016,29.001,13.027,0.0000,150,968.10656,18800,79.999998000,79.999998000,149.999991000,149.999991000,386,0,0.0000,1,1.0000,83.33,-82.39,-82.39,-79.23,-79.23,13,-251.51,230.63,-312.29,295.02,5.0000,-176.00,0.01,100,23.798,21.275,84.85,85.27,0.0000,1,100.00,0,0.0000,0,0.0000,12658,12939,13570,14435,286.906,281.25,289.483,286.653,32.243,27.1728,32.909,31.3166,319.999993000,319.999993000,319.999993000,319.999993000,99.5135,99.98952,99.4918,99.6459,-0.470,0.369,-0.1603,0.0027,-0.0504,-0.0610,0.58,0.65,115.022,83.330,119.179,109.229,92.653,70.700,104.676,98.901,88.781,65.808,97.713,91.061,84.958,63.413,90.186,83.889,0.448,0.376,0.03261,0.03222,0,304.59,304.39,306.03,306.03,-359,21
14068,14068,14068,323.8,0,1,1,1,1,1,0,0,0,100,1,1.24300,12,0,-0.1590,29.001,56.999999000,0.00,12,12,12,12,-1.998,-0.9389,0.044,164.29,-2.0233,-3.109,-3.6511,-4.190,-365.2,-213.30,13.984,0,0,0,0,0.6494,-10.15906,-10.15906,4.027,1.24,5.385,6.65,89.94,-0.709,-0.1218,8.10,100.00,0,0,275.90,0,0,0,0,0,0,0.0000,15028,0.0000,30,8.000,323.79,0.0000,0,0,0,0,0,0.0000,0,18.012,18.012,29.001,13.027,0.0000,150,968.10656,18800,79.999998000,79.999998000,149.999991000,149.999991000,386,0,0.0000,1,1.0000,111.11,-64.66,-64.66,-70.29,-70.29,13,-208.71,39.29,-251.22,118.32,5.0000,-176.99,2.63,100,22.032,11.146,91.38,76.09,0.0000,1,0.00,0,0.0000,0,0.0000,9472,7469,9903,9717,295.348,297.85,297.278,296.787,32.255,27.1876,32.903,31.3270,319.999993000,319.999993000,319.999993000,319.999993000,99.5050,99.98564,99.4852,99.6411,-0.916,-0.447,-0.6877,-0.4942,-0.0260,0.0037,-0.31,-0.04,115.092,83.422,119.145,109.293,95.486,71.355,105.782,99.442,91.589,66.353,98.749,91.488,87.717,63.859,91.128,84.189,0.602,-0.126,0.01079,0.05479,0,277.27,276.73,276.14,275.98,-359,21
14153,14153,14153,291.3,0,1,1,1,1,1,0,0,0,100,1,1.24300,12,0,-0.2280,29.001,56.999999000,0.00,12,12,12,12,-5.792,-0.8629,0.558,172.91,-1.3069,-3.799,-2.9317,-4.834,-438.5,-170.65,18.782,0,0,0,0,0.6838,-10.15906,-10.15906,2.474,1.80,3.421,-0.03,80.88,-1.999,-0.2282,48.26,100.00,0,0,248.50,0,0,0,0,0,0,0.0000,13536,0.0000,30,8.000,291.25,0.0000,0,0,0,0,0,0.0000,0,19.014,19.014,29.001,13.027,0.0000,150,968.10656,18800,79.999998000,79.999998000,149.999991000,149.999991000,386,0,0.0000,1,1.0000,166.66,-58.37,-58.37,-67.56,-67.56,13,-193.94,-59.95,-254.86,-102.48,5.0000,-178.00,37.59,100,27.585,1.739,102.52,62.47,0.0000,1,0.00,0,0.0000,0,0.0000,10828,3585,10368,7468,292.383,309.81,295.951,301.894,32.265,27.1577,32.900,31.3177,319.999993000,319.999993000,319.999993000,319.999993000,99.4953,99.98067,99.4775,99.6357,-3.894,-3.601,-2.3182,-2.1550,-0.0779,0.0962,-0.37,0.00,115.159,83.236,119.125,109.236,99.755,72.702,108.435,100.843,95.753,67.522,101.265,92.685,91.748,64.894,93.476,85.179,3.480,-3.196,-0.02449,0.08910,0,250.92,247.36,250.46,247.08,-359,21
14229,14229,14229,259.3,0,1,1,1,1,1,0,0,0,100,1,1.24300,12,0,-0.2730,29.001,56.999999000,0.00,12,12,12,12,-4.166,-0.4873,-0.010,202.21,-1.7763,-3.413,-2.3103,-3.815,-470.1,-102.94,20.538,0,0,0,0,0.7137,-10.15906,-10.15906,-1.587,0.54,2.560,-4.89,72.01,-1.782,-0.7387,34.16,0.00,0,0,222.00,0,0,0,0,0,0,0.0000,17813,0.0000,30,7.000,259.34,0.0000,0,0,0,0,0,0.0000,0,20.016,20.016,29.001,13.027,0.0000,150,968.10656,18800,79.999998000,79.999998000,149.999991000,149.999991000,386,0,0.0000,1,1.0000,111.11,-55.30,-55.30,-36.34,-36.34,13,-218.15,-62.01,-174.78,-60.18,5.0000,-179.00,10.58,100,20.664,4.227,68.22,40.83,0.0000,1,0.00,0,0.0000,0,0.0000,8621,4750,7527,4730,298.404,306.29,302.777,308.637,32.300,27.0834,32.894,31.2813,319.999993000,319.999993000,319.999993000,319.999993000,99.4791,99.97464,99.4666,99.6286,-2.103,-1.828,-2.2226,-1.9204,-0.0655,-0.0217,-0.16,0.11,115.377,82.771,119.085,109.009,108.868,74.747,113.393,103.437,104.613,69.314,106.058,94.976,100.319,66.506,98.057,87.174,1.475,-1.260,0.07136,0.12819,0,223.75,220.67,223.29,220.88,-359,21
14301,14301,14301,262.4,0,1,1,1,1,1,0,0,0,100,1,1.24300,12,0,-0.3030,29.001,56.999999000,0.00,12,12,12,12,-0.137,0.1822,-0.618,203.02,-2.6502,-2.614,-3.1964,-3.149,-473.0,-30.89,18.525,0,0,0,0,0.7427,-10.15906,-10.15906,-2.789,6.43,0.132,-4.93,72.89,-0.029,-0.4493,0.75,100.00,0,0,226.09,0,0,0,0,0,0,0.0000,13386,0.0000,30,7.000,262.43,0.0000,0,0,0,0,0,0.0000,0,21.015,21.015,29.001,13.027,0.0000,150,968.10656,18800,79.999998000,79.999998000,149.999991000,149.999991000,386,0,0.0000,1,1.0000,83.33,-50.28,-50.28,-42.31,-42.31,13,-54.21,49.13,-157.20,142.63,5.0000,-180.00,0.02,100,12.559,12.001,58.23,59.34,0.0000,1,70.98,0,0.0000,0,0.0000,4535,4189,8725,8285,307.716,306.50,299.880,299.809,32.270,27.0547,32.867,31.2497,319.999993000,319.999993000,319.999993000,319.999993000,99.4782,99.97403,99.4646,99.6271,-0.124,0.122,-0.1643,0.1183,-0.0264,-0.0340,0.56,0.58,115.186,82.592,118.917,108.811,105.773,73.385,111.506,101.846,101.634,68.087,104.348,93.592,97.452,65.351,96.531,85.979,0.124,0.103,0.09536,0.09337,0,225.17,225.07,226.12,226.12,-359,21
